Content ID,Reaction Type,Datetime,Category,Content Type,Reaction Score,All Categories,Total Reaction Score,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,love,6/12/2021 8:16,studying,photo,65,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,want,12/7/2020 21:42,studying,photo,70,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,peeking,8/30/2020 16:31,studying,photo,35,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,disgust,5/16/2021 3:16,studying,photo,0,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,love,9/16/2020 1:12,studying,photo,65,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,worried,9/5/2020 8:26,studying,photo,12,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,scared,10/3/2020 0:10,studying,photo,15,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,worried,9/9/2020 16:46,studying,photo,12,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,scared,8/1/2020 11:29,studying,photo,15,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,scared,4/27/2021 9:07,studying,photo,15,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,love,6/19/2020 14:32,studying,photo,65,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,dislike,1/22/2021 10:46,studying,photo,10,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,cherish,3/7/2021 22:29,studying,photo,70,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,hate,10/29/2020 18:47,studying,photo,5,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,love,4/6/2021 1:02,studying,photo,65,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,worried,8/23/2020 18:56,studying,photo,12,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,disgust,9/19/2020 22:00,studying,photo,0,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,scared,9/7/2020 7:06,studying,photo,15,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,heart,4/5/2021 19:30,studying,photo,60,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,dislike,7/23/2020 10:12,studying,photo,10,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,dislike,7/5/2020 5:04,studying,photo,10,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,heart,2/17/2021 4:50,studying,photo,60,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,hate,6/11/2021 20:10,studying,photo,5,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,heart,10/22/2020 11:09,studying,photo,60,,,,,,,,,
1287b5c5-604b-462b-bf77-e64a8e89739e,like,11/28/2020 12:01,studying,photo,50,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,indifferent,5/23/2021 11:26,education,audio,20,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,like,1/24/2021 21:18,education,audio,50,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,love,6/20/2020 7:55,education,audio,65,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,hate,9/22/2020 16:06,education,audio,5,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,indifferent,6/22/2020 23:37,education,audio,20,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,adore,4/20/2021 12:07,education,audio,72,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,indifferent,10/15/2020 23:37,education,audio,20,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,dislike,6/26/2020 21:00,education,audio,10,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,disgust,7/9/2020 15:22,education,audio,0,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,indifferent,11/6/2020 13:15,education,audio,20,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,dislike,11/27/2020 22:09,education,audio,10,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,interested,6/2/2021 2:35,education,audio,30,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,peeking,3/12/2021 20:53,education,audio,35,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,heart,9/21/2020 10:47,education,audio,60,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,peeking,11/13/2020 21:00,education,audio,35,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,super love,3/14/2021 18:21,education,audio,75,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,super love,8/20/2020 4:29,education,audio,75,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,peeking,1/31/2021 15:11,education,audio,35,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,want,2/28/2021 5:09,education,audio,70,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,like,5/9/2021 13:45,education,audio,50,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,intrigued,3/20/2021 20:58,education,audio,45,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,worried,11/7/2020 16:55,education,audio,12,,,,,,,,,
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,scared,8/16/2020 4:20,education,audio,15,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,intrigued,10/31/2020 16:29,cooking,photo,45,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,want,1/11/2021 5:09,cooking,photo,70,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,love,10/26/2020 1:08,cooking,photo,65,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,disgust,1/19/2021 2:57,cooking,photo,0,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,interested,2/22/2021 8:59,cooking,photo,30,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,scared,9/10/2020 6:59,cooking,photo,15,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,interested,1/23/2021 15:25,cooking,photo,30,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,super love,8/31/2020 19:12,cooking,photo,75,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,cherish,7/9/2020 8:28,cooking,photo,70,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,scared,1/27/2021 4:03,cooking,photo,15,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,interested,8/13/2020 10:56,cooking,photo,30,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,scared,11/6/2020 5:24,cooking,photo,15,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,intrigued,4/11/2021 5:00,cooking,photo,45,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,cherish,9/11/2020 23:42,cooking,photo,70,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,want,8/17/2020 18:48,cooking,photo,70,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,like,3/27/2021 0:14,cooking,photo,50,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,disgust,5/15/2021 14:18,cooking,photo,0,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,love,5/23/2021 10:10,cooking,photo,65,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,like,11/25/2020 7:50,cooking,photo,50,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,dislike,12/31/2020 8:35,cooking,photo,10,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,dislike,7/2/2020 8:24,cooking,photo,10,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,indifferent,5/17/2021 17:16,cooking,photo,20,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,indifferent,7/29/2020 15:16,cooking,photo,20,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,heart,9/29/2020 8:40,cooking,photo,60,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,scared,11/1/2020 21:03,cooking,photo,15,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,indifferent,8/13/2020 23:28,cooking,photo,20,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,adore,6/5/2021 3:24,cooking,photo,72,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,like,2/4/2021 2:18,cooking,photo,50,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,adore,7/16/2020 23:02,cooking,photo,72,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,worried,1/3/2021 13:37,cooking,photo,12,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,heart,6/10/2021 8:36,cooking,photo,60,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,interested,11/12/2020 16:08,cooking,photo,30,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,heart,10/30/2020 1:24,cooking,photo,60,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,super love,3/9/2021 18:05,cooking,photo,75,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,hate,8/14/2020 5:00,cooking,photo,5,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,heart,11/15/2020 10:59,cooking,photo,60,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,heart,6/12/2021 5:32,cooking,photo,60,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,peeking,7/22/2020 5:37,cooking,photo,35,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,disgust,7/12/2020 14:43,cooking,photo,0,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,peeking,2/19/2021 10:58,cooking,photo,35,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,adore,3/12/2021 13:13,cooking,photo,72,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,indifferent,6/1/2021 16:00,cooking,photo,20,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,heart,7/27/2020 13:20,cooking,photo,60,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,like,10/15/2020 16:24,cooking,photo,50,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,dislike,11/3/2020 20:15,cooking,photo,10,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,adore,11/26/2020 8:32,cooking,photo,72,,,,,,,,,
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,scared,7/14/2020 23:56,cooking,photo,15,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,intrigued,2/15/2021 19:30,animals,photo,45,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,interested,9/26/2020 13:21,animals,photo,30,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,super love,9/26/2020 20:45,animals,photo,75,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,cherish,1/12/2021 8:14,animals,photo,70,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,super love,12/14/2020 22:39,animals,photo,75,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,disgust,12/14/2020 13:12,animals,photo,0,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,indifferent,5/7/2021 17:30,animals,photo,20,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,like,6/19/2020 2:19,animals,photo,50,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,dislike,10/19/2020 16:52,animals,photo,10,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,love,7/11/2020 10:14,animals,photo,65,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,love,5/23/2021 0:07,animals,photo,65,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,scared,6/13/2021 19:38,animals,photo,15,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,super love,1/31/2021 21:52,animals,photo,75,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,disgust,4/20/2021 23:40,animals,photo,0,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,worried,10/17/2020 4:48,animals,photo,12,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,super love,4/23/2021 7:44,animals,photo,75,,,,,,,,,
1b7d1f70-21dd-483b-b395-e15f4c2368f1,disgust,6/14/2021 12:09,animals,photo,0,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,interested,3/6/2021 17:29,travel,photo,30,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,interested,3/16/2021 14:45,travel,photo,30,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,worried,4/13/2021 8:01,travel,photo,12,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,worried,3/12/2021 22:50,travel,photo,12,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,hate,3/31/2021 8:36,travel,photo,5,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,worried,6/13/2021 16:40,travel,photo,12,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,adore,1/1/2021 7:25,travel,photo,72,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,interested,2/20/2021 9:59,travel,photo,30,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,want,3/15/2021 6:03,travel,photo,70,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,scared,3/4/2021 12:39,travel,photo,15,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,intrigued,4/22/2021 8:39,travel,photo,45,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,like,9/19/2020 13:32,travel,photo,50,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,9/25/2020 9:00,travel,photo,60,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,5/2/2021 20:09,travel,photo,60,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,cherish,12/18/2020 2:14,travel,photo,70,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,love,11/11/2020 19:33,travel,photo,65,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,peeking,1/13/2021 21:51,travel,photo,35,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,super love,10/1/2020 18:30,travel,photo,75,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,3/27/2021 14:58,travel,photo,60,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,adore,7/18/2020 8:41,travel,photo,72,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,10/16/2020 19:38,travel,photo,60,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,7/8/2020 3:47,travel,photo,60,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,peeking,2/7/2021 0:41,travel,photo,35,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,cherish,6/18/2021 3:48,travel,photo,70,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,like,8/16/2020 3:17,travel,photo,50,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,like,2/4/2021 8:24,travel,photo,50,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,disgust,8/12/2020 10:00,travel,photo,0,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,scared,3/9/2021 5:56,travel,photo,15,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,interested,10/18/2020 2:26,travel,photo,30,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,adore,1/17/2021 16:00,travel,photo,72,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,heart,11/6/2020 7:23,travel,photo,60,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,like,8/1/2020 6:26,travel,photo,50,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,disgust,8/21/2020 9:37,travel,photo,0,,,,,,,,,
27e2cea3-b408-4e66-801b-29fdf7c03b05,indifferent,11/17/2020 2:24,travel,photo,20,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,want,3/3/2021 12:59,technology,audio,70,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,cherish,1/19/2021 13:03,technology,audio,70,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,peeking,2/10/2021 18:00,technology,audio,35,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,like,7/24/2020 14:15,technology,audio,50,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,peeking,11/15/2020 9:34,technology,audio,35,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,want,5/25/2021 22:02,technology,audio,70,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,disgust,3/7/2021 9:42,technology,audio,0,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,want,12/30/2020 16:58,technology,audio,70,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,cherish,8/21/2020 0:10,technology,audio,70,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,worried,11/2/2020 1:49,technology,audio,12,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,heart,6/15/2021 4:51,technology,audio,60,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,super love,4/30/2021 8:20,technology,audio,75,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,super love,5/6/2021 4:58,technology,audio,75,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,like,10/30/2020 16:02,technology,audio,50,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,adore,7/21/2020 11:13,technology,audio,72,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,hate,7/6/2020 17:28,technology,audio,5,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,peeking,4/11/2021 22:32,technology,audio,35,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,indifferent,7/7/2020 17:30,technology,audio,20,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,hate,4/8/2021 23:54,technology,audio,5,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,cherish,8/1/2020 20:24,technology,audio,70,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,dislike,1/12/2021 6:32,technology,audio,10,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,cherish,2/9/2021 20:44,technology,audio,70,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,dislike,10/30/2020 21:56,technology,audio,10,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,like,4/12/2021 13:11,technology,audio,50,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,want,2/25/2021 5:53,technology,audio,70,,,,,,,,,
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,dislike,5/1/2021 1:49,technology,audio,10,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,dislike,11/26/2020 3:55,culture,audio,10,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,super love,1/17/2021 4:03,culture,audio,75,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,indifferent,1/11/2021 4:21,culture,audio,20,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,intrigued,7/31/2020 11:20,culture,audio,45,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,heart,1/2/2021 20:23,culture,audio,60,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,scared,11/28/2020 6:53,culture,audio,15,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,peeking,7/19/2020 13:00,culture,audio,35,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,cherish,1/23/2021 3:44,culture,audio,70,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,like,9/3/2020 11:11,culture,audio,50,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,intrigued,4/17/2021 11:20,culture,audio,45,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,cherish,2/28/2021 0:06,culture,audio,70,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,love,10/21/2020 11:05,culture,audio,65,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,indifferent,8/27/2020 13:21,culture,audio,20,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,like,12/15/2020 10:53,culture,audio,50,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,want,7/6/2020 18:35,culture,audio,70,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,like,11/16/2020 1:34,culture,audio,50,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,indifferent,5/15/2021 2:43,culture,audio,20,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,cherish,10/14/2020 18:45,culture,audio,70,,,,,,,,,
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,hate,10/1/2020 6:09,culture,audio,5,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,worried,8/5/2020 4:00,science,GIF,12,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,heart,3/24/2021 9:10,science,GIF,60,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,peeking,6/9/2021 13:21,science,GIF,35,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,intrigued,8/7/2020 3:30,science,GIF,45,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,super love,5/11/2021 11:52,science,GIF,75,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,indifferent,4/30/2021 2:15,science,GIF,20,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,disgust,3/12/2021 23:22,science,GIF,0,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,intrigued,3/2/2021 9:47,science,GIF,45,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,indifferent,9/3/2020 3:06,science,GIF,20,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,indifferent,9/2/2020 2:20,science,GIF,20,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,interested,11/15/2020 12:29,science,GIF,30,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,interested,4/22/2021 18:20,science,GIF,30,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,disgust,10/15/2020 0:15,science,GIF,0,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,like,7/21/2020 6:17,science,GIF,50,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,like,10/17/2020 16:23,science,GIF,50,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,interested,12/13/2020 14:17,science,GIF,30,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,dislike,2/17/2021 21:48,science,GIF,10,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,interested,12/27/2020 9:50,science,GIF,30,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,interested,7/26/2020 20:25,science,GIF,30,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,disgust,11/25/2020 0:08,science,GIF,0,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,scared,12/9/2020 16:25,science,GIF,15,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,cherish,2/21/2021 23:57,science,GIF,70,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,super love,1/1/2021 8:47,science,GIF,75,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,hate,8/26/2020 21:10,science,GIF,5,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,dislike,11/24/2020 8:57,science,GIF,10,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,intrigued,6/8/2021 7:14,science,GIF,45,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,adore,5/20/2021 3:00,science,GIF,72,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,worried,3/16/2021 4:30,science,GIF,12,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,adore,2/10/2021 8:51,science,GIF,72,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,dislike,1/4/2021 10:19,science,GIF,10,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,like,9/17/2020 10:44,science,GIF,50,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,adore,3/15/2021 15:37,science,GIF,72,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,scared,10/3/2020 5:31,science,GIF,15,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,super love,11/3/2020 17:58,science,GIF,75,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,disgust,3/19/2021 11:38,science,GIF,0,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,like,7/3/2020 4:05,science,GIF,50,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,disgust,8/29/2020 19:29,science,GIF,0,,,,,,,,,
3fc1f583-ce7e-4cfe-b891-d16976953fda,want,8/26/2020 22:13,science,GIF,70,,,,,,,,,
5d3d5107-2404-4fb8-a9b6-3c8428492f64,heart,8/1/2020 1:03,studying,video,60,,,,,,,,,
5d3d5107-2404-4fb8-a9b6-3c8428492f64,worried,11/18/2020 21:09,studying,video,12,,,,,,,,,
5d3d5107-2404-4fb8-a9b6-3c8428492f64,like,7/24/2020 8:05,studying,video,50,,,,,,,,,
5d3d5107-2404-4fb8-a9b6-3c8428492f64,heart,11/19/2020 0:55,studying,video,60,,,,,,,,,
5d3d5107-2404-4fb8-a9b6-3c8428492f64,love,1/25/2021 0:26,studying,video,65,,,,,,,,,
